PeakID (cmd=annotatePeaks.pl consensus_peaks.bed genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Interval_68	II	341306	342422	+	0	NA	Intergenic	Intergenic	-1113	YBR053C	YBR053C	YBR053C			YBR053C			protein_coding
Interval_97	II	589175	589464	+	0	NA	promoter-TSS (YBR179C)	protein_coding-promoter-TSS (YBR179C)	-205	YBR179C	YBR179C	YBR179C			FZO1			protein_coding
Interval_80	II	415317	415846	+	0	NA	promoter-TSS (YBR084C-A)	protein_coding-promoter-TSS (YBR084C-A)	-320	YBR084C-A	YBR084C-A	YBR084C-A			RPL19A			protein_coding
Interval_39	II	116822	117404	+	0	NA	promoter-TSS (YBL054W)	protein_coding-promoter-TSS (YBL054W)	-284	YBL055C	YBL055C	YBL055C			YBL055C			protein_coding
Interval_389	V	18889	19210	+	0	NA	promoter-TSS (YEL070W)	protein_coding-promoter-TSS (YEL070W)	-540	YEL070W	YEL070W	YEL070W			DSF1			protein_coding
Interval_77	II	405911	406254	+	0	NA	promoter-TSS (YBR081C)	protein_coding-promoter-TSS (YBR081C)	122	tD(GUC)B	tD(GUC)B	tD(GUC)B			tD(GUC)B			tRNA
Interval_618	VII	939099	939886	+	0	NA	promoter-TSS (YGR221C)	protein_coding-promoter-TSS (YGR221C)	180	snR7-S	snR7-S	snR7-S			snR7-S			snRNA
Interval_1124	XIV	442784	443102	+	0	NA	promoter-TSS (YNL097C)	protein_coding-promoter-TSS (YNL097C)	-63	tL(CAA)N	tL(CAA)N	tL(CAA)N			tL(CAA)N			tRNA
Interval_209	IV	410309	411702	+	0	NA	promoter-TSS (YDL022C-A)	protein_coding-promoter-TSS (YDL022C-A)	626	tA(AGC)D	tA(AGC)D	tA(AGC)D			tA(AGC)D			tRNA
Interval_51	II	216123	217305	+	0	NA	promoter-TSS (YBL005W)	protein_coding-promoter-TSS (YBL005W)	3	YBL006W-A	YBL006W-A	YBL006W-A			YBL006W-A			protein_coding
Interval_922	XII	603332	603963	+	0	NA	promoter-TSS (YLR230W)	protein_coding-promoter-TSS (YLR230W)	-927	YLR230W	YLR230W	YLR230W			YLR230W			protein_coding
Interval_84	II	429237	429447	+	0	NA	promoter-TSS (YBR092C)	protein_coding-promoter-TSS (YBR092C)	-241	YBR092C	YBR092C	YBR092C			PHO3			protein_coding
Interval_809	XI	202971	203409	+	0	NA	promoter-TSS (YKL127W)	protein_coding-promoter-TSS (YKL127W)	191	tK(CUU)K	tK(CUU)K	tK(CUU)K			tK(CUU)K			tRNA
Interval_780	X	721523	721764	+	0	NA	TTS (YJR152W)	protein_coding-TTS (YJR152W)	-1172	YJR153W	YJR153W	YJR153W			PGU1			protein_coding
Interval_5	I	34373	34847	+	0	NA	promoter-TSS (YAL060W)	protein_coding-promoter-TSS (YAL060W)	-545	YAL060W	YAL060W	YAL060W			BDH1			protein_coding
Interval_345	IX	160004	160503	+	0	NA	promoter-TSS (YIL108W)	protein_coding-promoter-TSS (YIL108W)	-88	YIL109C	YIL109C	YIL109C			SEC24			protein_coding
Interval_216	IV	453926	454125	+	0	NA	promoter-TSS (YDR003W)	protein_coding-promoter-TSS (YDR003W)	-97	YDR003W	YDR003W	YDR003W			RCR2			protein_coding
Interval_1151	XIV	738794	739656	+	0	NA	promoter-TSS (YNR060W)	protein_coding-promoter-TSS (YNR060W)	-726	YNR060W	YNR060W	YNR060W			FRE4			protein_coding
Interval_399	V	99358	100502	+	0	NA	promoter-TSS (YEL027W)	protein_coding-promoter-TSS (YEL027W)	-203	tM(CAU)E	tM(CAU)E	tM(CAU)E			IMT4			tRNA
Interval_251	IV	794247	794545	+	0	NA	promoter-TSS (YDR169C)	protein_coding-promoter-TSS (YDR169C)	327	YDR169C-A	YDR169C-A	YDR169C-A			YDR169C-A			protein_coding
Interval_431	V	305908	306143	+	0	NA	promoter-TSS (YER074W)	protein_coding-promoter-TSS (YER074W)	-298	YER074W	YER074W	YER074W			RPS24A			protein_coding
Interval_252	IV	802778	803045	+	0	NA	promoter-TSS (YDR170C)	protein_coding-promoter-TSS (YDR170C)	-109	tQ(UUG)D3	tQ(UUG)D3	tQ(UUG)D3			tQ(UUG)D3			tRNA
Interval_979	XIII	37355	37985	+	0	NA	promoter-TSS (YML116W)	protein_coding-promoter-TSS (YML116W)	198	YML116W-A	YML116W-A	YML116W-A			YML116W-A			protein_coding
Interval_320	IV	1476779	1477295	+	0	NA	promoter-TSS (YDR516C)	protein_coding-promoter-TSS (YDR516C)	-202	YDR517W	YDR517W	YDR517W			GRH1			protein_coding
Interval_613	VII	904952	905855	+	0	NA	promoter-TSS (YGR202C)	protein_coding-promoter-TSS (YGR202C)	166	YGR203W	YGR203W	YGR203W			YCH1			protein_coding
Interval_22	I	190009	190903	+	0	NA	exon (YAR035W, exon 1 of 1)	protein_coding-exon (YAR035W, exon 1 of 1)	263	YAR035W	YAR035W	YAR035W			YAT1			protein_coding
Interval_131	III	78080	79016	+	0	NA	promoter-TSS (YCL024W)	protein_coding-promoter-TSS (YCL024W)	-614	YCL024W	YCL024W	YCL024W			KCC4			protein_coding
Interval_148	III	211596	212181	+	0	NA	promoter-TSS (YCR047C)	protein_coding-promoter-TSS (YCR047C)	-41	YCR048W	YCR048W	YCR048W			ARE1			protein_coding
Interval_1273	XVI	106792	107031	+	0	NA	promoter-TSS (YPL232W)	protein_coding-promoter-TSS (YPL232W)	-364	YPL232W	YPL232W	YPL232W			SSO1			protein_coding
Interval_766	X	628815	629061	+	0	NA	TTS (YJR107W)	protein_coding-TTS (YJR107W)	226	YJR108W	YJR108W	YJR108W			ABM1			protein_coding
Interval_1294	XVI	308308	308531	+	0	NA	promoter-TSS (YPL128C)	protein_coding-promoter-TSS (YPL128C)	-198	YPL128C	YPL128C	YPL128C			TBF1			protein_coding
Interval_1249	XV	965883	966448	+	0	NA	TTS (YOR341W)	protein_coding-TTS (YOR341W)	1460	YOR342C	YOR342C	YOR342C			YOR342C			protein_coding
Interval_698	X	68855	69251	+	0	NA	promoter-TSS (YJL194W)	protein_coding-promoter-TSS (YJL194W)	-271	YJL196C	YJL196C	YJL196C			ELO1			protein_coding
Interval_1033	XIII	480434	480917	+	0	NA	promoter-TSS (YMR106C)	protein_coding-promoter-TSS (YMR106C)	18	tK(CUU)M	tK(CUU)M	tK(CUU)M			tK(CUU)M			tRNA
Interval_817	XI	277953	278867	+	0	NA	promoter-TSS (YKL085W)	protein_coding-promoter-TSS (YKL085W)	129	YKL086W	YKL086W	YKL086W			SRX1			protein_coding
Interval_637	VIII	4935	5498	+	0	NA	promoter-TSS (YHL049C)	protein_coding-promoter-TSS (YHL049C)	581	YHL048C-A	YHL048C-A	YHL048C-A			YHL048C-A			protein_coding
Interval_862	XII	5518	6004	+	0	NA	promoter-TSS (YLL066W-A)	protein_coding-promoter-TSS (YLL066W-A)	156	YLL066W-B	YLL066W-B	YLL066W-B			YLL066W-B			protein_coding
Interval_1166	XV	79804	80191	+	0	NA	promoter-TSS (YOL127W)	protein_coding-promoter-TSS (YOL127W)	-351	YOL127W	YOL127W	YOL127W			RPL25			protein_coding
Interval_82	II	419324	419808	+	0	NA	promoter-TSS (YBR085C-A)	protein_coding-promoter-TSS (YBR085C-A)	-402	YBR085C-A	YBR085C-A	YBR085C-A			YBR085C-A			protein_coding
Interval_517	VII	152845	153097	+	0	NA	promoter-TSS (YGL186C)	protein_coding-promoter-TSS (YGL186C)	-195	YGL186C	YGL186C	YGL186C			TPN1			protein_coding
Interval_946	XII	805101	805641	+	0	NA	promoter-TSS (YLR337C)	protein_coding-promoter-TSS (YLR337C)	-265	YLR337C	YLR337C	YLR337C			VRP1			protein_coding
Interval_242	IV	681984	682285	+	0	NA	promoter-TSS (YDR113C)	protein_coding-promoter-TSS (YDR113C)	-41	YDR115W	YDR115W	YDR115W			YDR115W			protein_coding
Interval_1010	XIII	287429	287853	+	0	NA	promoter-TSS (YMR011W)	protein_coding-promoter-TSS (YMR011W)	-438	YMR011W	YMR011W	YMR011W			HXT2			protein_coding
Interval_1245	XV	908522	909130	+	0	NA	promoter-TSS (YOR316C-A)	protein_coding-promoter-TSS (YOR316C-A)	-517	YOR317W	YOR317W	YOR317W			FAA1			protein_coding
Interval_846	XI	533669	533949	+	0	NA	promoter-TSS (YKR052C)	protein_coding-promoter-TSS (YKR052C)	-345	YKR052C	YKR052C	YKR052C			MRS4			protein_coding
Interval_499	VI	249854	250058	+	0	NA	promoter-TSS (YFR050C)	protein_coding-promoter-TSS (YFR050C)	-90	YFR050C	YFR050C	YFR050C			PRE4			protein_coding
Interval_90	II	474097	474518	+	0	NA	promoter-TSS (YBR115C)	protein_coding-promoter-TSS (YBR115C)	-381	YBR115C	YBR115C	YBR115C			LYS2			protein_coding
Interval_622	VII	976810	977202	+	0	NA	promoter-TSS (YGR241C)	protein_coding-promoter-TSS (YGR241C)	-330	YGR243W	YGR243W	YGR243W			MPC3			protein_coding
Interval_161	III	315771	316569	+	0	NA	promoter-TSS (YCR108C)	protein_coding-promoter-TSS (YCR108C)	18	YCR108C	YCR108C	YCR108C			YCR108C			protein_coding
Interval_944	XII	793662	793947	+	0	NA	promoter-TSS (tD(GUC)L2)	tRNA-promoter-TSS (tD(GUC)L2)	-114	tD(GUC)L2	tD(GUC)L2	tD(GUC)L2			tD(GUC)L2			tRNA
Interval_418	V	254149	254600	+	0	NA	promoter-TSS (YER050C)	protein_coding-promoter-TSS (YER050C)	13	YER050C	YER050C	YER050C			RSM18			protein_coding
Interval_414	V	237197	237396	+	0	NA	promoter-TSS (YER043C)	protein_coding-promoter-TSS (YER043C)	-177	YER043C	YER043C	YER043C			SAH1			protein_coding
Interval_659	VIII	222634	222861	+	0	NA	promoter-TSS (YHR061C)	protein_coding-promoter-TSS (YHR061C)	-269	YHR061C	YHR061C	YHR061C			GIC1			protein_coding
Interval_409	V	191867	192441	+	0	NA	promoter-TSS (YER017C)	protein_coding-promoter-TSS (YER017C)	-366	YER017C	YER017C	YER017C			AFG3			protein_coding
Interval_140	III	142580	142779	+	0	NA	promoter-TSS (YCR015C)	protein_coding-promoter-TSS (YCR015C)	92	tG(GCC)C	tG(GCC)C	tG(GCC)C			SUF16			tRNA
Interval_1233	XV	796917	797265	+	0	NA	promoter-TSS (YOR246C)	protein_coding-promoter-TSS (YOR246C)	-298	YOR246C	YOR246C	YOR246C			ENV9			protein_coding
Interval_497	VI	224818	226860	+	0	NA	promoter-TSS (YFR034W-A)	protein_coding-promoter-TSS (YFR034W-A)	119	YFR034C	YFR034C	YFR034C			PHO4			protein_coding
Interval_1027	XIII	420242	420683	+	0	NA	promoter-TSS (YMR076C)	protein_coding-promoter-TSS (YMR076C)	199	tV(AAC)M2	tV(AAC)M2	tV(AAC)M2			tV(AAC)M2			tRNA
Interval_127	III	58640	59489	+	0	NA	promoter-TSS (YCL036W)	protein_coding-promoter-TSS (YCL036W)	38	YCL036W	YCL036W	YCL036W			GFD2			protein_coding
Interval_1313	XVI	502322	503325	+	0	NA	promoter-TSS (YPL024W)	protein_coding-promoter-TSS (YPL024W)	207	YPL025C	YPL025C	YPL025C			YPL025C			protein_coding
Interval_1058	XIII	773856	774558	+	0	NA	promoter-TSS (YMR251W-A)	protein_coding-promoter-TSS (YMR251W-A)	-545	YMR251W-A	YMR251W-A	YMR251W-A			HOR7			protein_coding
Interval_715	X	173156	173580	+	0	NA	TTS (YJL129C)	protein_coding-TTS (YJL129C)	-1001	YJL130C	YJL130C	YJL130C			URA2			protein_coding
Interval_525	VII	228352	228722	+	0	NA	promoter-TSS (YGL147C)	protein_coding-promoter-TSS (YGL147C)	-208	YGL147C	YGL147C	YGL147C			RPL9A			protein_coding
Interval_1023	XIII	379118	379476	+	0	NA	promoter-TSS (YMR050C)	protein_coding-promoter-TSS (YMR050C)	111	tW(CCA)M	tW(CCA)M	tW(CCA)M			tW(CCA)M			tRNA
Interval_721	X	223987	224469	+	0	NA	promoter-TSS (YJL105W)	protein_coding-promoter-TSS (YJL105W)	-827	YJL105W	YJL105W	YJL105W			SET4			protein_coding
Interval_1104	XIV	239827	240476	+	0	NA	promoter-TSS (YNL217W)	protein_coding-promoter-TSS (YNL217W)	-180	YNL217W	YNL217W	YNL217W			YNL217W			protein_coding
Interval_942	XII	783584	784615	+	0	NA	promoter-TSS (YLR327C)	protein_coding-promoter-TSS (YLR327C)	-255	tS(GCU)L	tS(GCU)L	tS(GCU)L			tS(GCU)L			tRNA
Interval_1113	XIV	332367	332557	+	0	NA	promoter-TSS (YNL161W)	protein_coding-promoter-TSS (YNL161W)	-135	YNL161W	YNL161W	YNL161W			CBK1			protein_coding
Interval_501	VI	255454	256489	+	0	NA	promoter-TSS (YFR053C)	protein_coding-promoter-TSS (YFR053C)	-922	YFR053C	YFR053C	YFR053C			HXK1			protein_coding
Interval_462	V	517498	517767	+	0	NA	promoter-TSS (YER167W)	protein_coding-promoter-TSS (YER167W)	-584	YER167W	YER167W	YER167W			BCK2			protein_coding
Interval_930	XII	660201	660416	+	0	NA	promoter-TSS (YLR258W)	protein_coding-promoter-TSS (YLR258W)	-408	YLR258W	YLR258W	YLR258W			GSY2			protein_coding
Interval_910	XII	504021	504388	+	0	NA	promoter-TSS (YLR174W)	protein_coding-promoter-TSS (YLR174W)	-387	YLR174W	YLR174W	YLR174W			IDP2			protein_coding
Interval_886	XII	259589	260829	+	0	NA	promoter-TSS (YLR058C)	protein_coding-promoter-TSS (YLR058C)	338	YLR059C	YLR059C	YLR059C			REX2			protein_coding
Interval_244	IV	693717	694085	+	0	NA	promoter-TSS (YDR120C)	protein_coding-promoter-TSS (YDR120C)	316	YDR121W	YDR121W	YDR121W			DPB4			protein_coding
Interval_965	XII	1018885	1019261	+	0	NA	promoter-TSS (YLR441C)	protein_coding-promoter-TSS (YLR441C)	-165	YLR441C	YLR441C	YLR441C			RPS1A			protein_coding
Interval_493	VI	204739	205229	+	0	NA	promoter-TSS (YFR025C)	protein_coding-promoter-TSS (YFR025C)	12	tA(AGC)F	tA(AGC)F	tA(AGC)F			tA(AGC)F			tRNA
Interval_673	VIII	382783	383240	+	0	NA	promoter-TSS (YHR141C)	protein_coding-promoter-TSS (YHR141C)	-260	YHR141C	YHR141C	YHR141C			RPL42B			protein_coding
Interval_1056	XIII	754294	754542	+	0	NA	promoter-TSS (YMR242C)	protein_coding-promoter-TSS (YMR242C)	121	YMR242W-A	YMR242W-A	YMR242W-A			YMR242W-A			protein_coding
Interval_1118	XIV	392528	392727	+	0	NA	promoter-TSS (YNL124W)	protein_coding-promoter-TSS (YNL124W)	-265	YNL124W	YNL124W	YNL124W			NAF1			protein_coding
Interval_133	III	103769	104593	+	0	NA	promoter-TSS (YCL011C)	protein_coding-promoter-TSS (YCL011C)	169	YCL010C	YCL010C	YCL010C			SGF29			protein_coding
Interval_494	VI	210605	211364	+	0	NA	promoter-TSS (YFR028C)	protein_coding-promoter-TSS (YFR028C)	47	YFR029W	YFR029W	YFR029W			PTR3			protein_coding
Interval_299	IV	1278410	1280053	+	0	NA	promoter-TSS (YDR406W)	protein_coding-promoter-TSS (YDR406W)	21	YDR406W	YDR406W	YDR406W			PDR15			protein_coding
Interval_803	XI	154537	154725	+	0	NA	promoter-TSS (YKL157W)	protein_coding-promoter-TSS (YKL157W)	-180	YKL159C	YKL159C	YKL159C			RCN1			protein_coding
Interval_768	X	638713	639757	+	0	NA	promoter-TSS (YJR113C)	protein_coding-promoter-TSS (YJR113C)	-260	YJR113C	YJR113C	YJR113C			RSM7			protein_coding
Interval_53	II	227171	227404	+	0	NA	promoter-TSS (YBL004W)	protein_coding-promoter-TSS (YBL004W)	212	tS(AGA)B	tS(AGA)B	tS(AGA)B			tS(AGA)B			tRNA
Interval_616	VII	919758	920591	+	0	NA	promoter-TSS (YGR213C)	protein_coding-promoter-TSS (YGR213C)	-401	YGR214W	YGR214W	YGR214W			RPS0A			protein_coding
Interval_702	X	90150	90658	+	0	NA	promoter-TSS (YJL177W)	protein_coding-promoter-TSS (YJL177W)	-307	YJL178C	YJL178C	YJL178C			ATG27			protein_coding
Interval_395	V	60920	61915	+	0	NA	promoter-TSS (YEL050C)	protein_coding-promoter-TSS (YEL050C)	65	snR67	snR67	snR67			snR67			snoRNA
Interval_324	IV	1502243	1502704	+	0	NA	promoter-TSS (YDR533C)	protein_coding-promoter-TSS (YDR533C)	-313	YDR533C	YDR533C	YDR533C			HSP31			protein_coding
Interval_1082	XIV	51699	52187	+	0	NA	promoter-TSS (YNL309W)	protein_coding-promoter-TSS (YNL309W)	-255	YNL311C	YNL311C	YNL311C			SKP2			protein_coding
Interval_806	XI	166092	166329	+	0	NA	promoter-TSS (YKL150W)	protein_coding-promoter-TSS (YKL150W)	-280	YKL151C	YKL151C	YKL151C			YKL151C			protein_coding
Interval_1279	XVI	143077	143303	+	0	NA	promoter-TSS (YPL216W)	protein_coding-promoter-TSS (YPL216W)	-19	YPL217C	YPL217C	YPL217C			BMS1			protein_coding
Interval_1137	XIV	569461	570114	+	0	NA	promoter-TSS (YNL034W)	protein_coding-promoter-TSS (YNL034W)	-96	YNL035C	YNL035C	YNL035C			YNL035C			protein_coding
Interval_1295	XVI	309719	310140	+	0	NA	promoter-TSS (YPL126W)	protein_coding-promoter-TSS (YPL126W)	-281	YPL126W	YPL126W	YPL126W			NAN1			protein_coding
Interval_759	X	585383	585968	+	0	NA	promoter-TSS (YJR085C)	protein_coding-promoter-TSS (YJR085C)	-238	YJR085C	YJR085C	YJR085C			YJR085C			protein_coding
Interval_966	XII	1028055	1028901	+	0	NA	promoter-TSS (YLR447C)	protein_coding-promoter-TSS (YLR447C)	-376	YLR448W	YLR448W	YLR448W			RPL6B			protein_coding
Interval_707	X	119891	120810	+	0	NA	promoter-TSS (YJL159W)	protein_coding-promoter-TSS (YJL159W)	-99	YJL159W	YJL159W	YJL159W			HSP150			protein_coding
Interval_360	IX	257191	257630	+	0	NA	promoter-TSS (YIL052C)	protein_coding-promoter-TSS (YIL052C)	-347	YIL052C	YIL052C	YIL052C			RPL34B			protein_coding
Interval_465	V	546613	547377	+	0	NA	TTS (YER177W)	protein_coding-TTS (YER177W)	178	YER178W	YER178W	YER178W			PDA1			protein_coding
Interval_504	VII	1	684	+	0	NA	Intergenic	Intergenic	-2448	YGL263W	YGL263W	YGL263W			COS12			protein_coding
Interval_914	XII	540504	540836	+	0	NA	promoter-TSS (YLR193C)	protein_coding-promoter-TSS (YLR193C)	-134	YLR193C	YLR193C	YLR193C			UPS1			protein_coding
Interval_1290	XVI	280090	280398	+	0	NA	promoter-TSS (YPL144W)	protein_coding-promoter-TSS (YPL144W)	-236	YPL144W	YPL144W	YPL144W			POC4			protein_coding
Interval_1208	XV	511317	511781	+	0	NA	promoter-TSS (YOR098C)	protein_coding-promoter-TSS (YOR098C)	-276	YOR099W	YOR099W	YOR099W			KTR1			protein_coding
Interval_607	VII	845419	845914	+	0	NA	promoter-TSS (YGR174W-A)	protein_coding-promoter-TSS (YGR174W-A)	17	tG(GCC)G1	tG(GCC)G1	tG(GCC)G1			tG(GCC)G1			tRNA
Interval_224	IV	512191	512483	+	0	NA	promoter-TSS (YDR034C)	protein_coding-promoter-TSS (YDR034C)	-228	YDR034C	YDR034C	YDR034C			LYS14			protein_coding
Interval_1275	XVI	114194	114974	+	0	NA	promoter-TSS (YPL230W)	protein_coding-promoter-TSS (YPL230W)	-728	YPL230W	YPL230W	YPL230W			USV1			protein_coding
Interval_1327	XVI	645039	645803	+	0	NA	promoter-TSS (YPR036W-A)	protein_coding-promoter-TSS (YPR036W-A)	-529	YPR036W-A	YPR036W-A	YPR036W-A			SPO24			protein_coding
Interval_999	XIII	220849	221190	+	0	NA	promoter-TSS (YML027W)	protein_coding-promoter-TSS (YML027W)	-387	YML027W	YML027W	YML027W			YOX1			protein_coding
Interval_1040	XIII	551121	551875	+	0	NA	promoter-TSS (YMR142C)	protein_coding-promoter-TSS (YMR142C)	-291	YMR142C	YMR142C	YMR142C			RPL13B			protein_coding
Interval_1157	XV	1	741	+	0	NA	promoter-TSS (YOL166W-A)	protein_coding-promoter-TSS (YOL166W-A)	-214	YOL166W-A	YOL166W-A	YOL166W-A			YOL166W-A			protein_coding
Interval_72	II	370949	371712	+	0	NA	promoter-TSS (YBR066C)	protein_coding-promoter-TSS (YBR066C)	-631	YBR066C	YBR066C	YBR066C			NRG2			protein_coding
Interval_1328	XVI	653651	654129	+	0	NA	promoter-TSS (YPR042C)	protein_coding-promoter-TSS (YPR042C)	-228	YPR042C	YPR042C	YPR042C			PUF2			protein_coding
Interval_115	II	718191	718847	+	0	NA	promoter-TSS (YBR249C)	protein_coding-promoter-TSS (YBR249C)	-514	YBR250W	YBR250W	YBR250W			SPO23			protein_coding
Interval_958	XII	924553	925078	+	0	NA	promoter-TSS (YLR401C)	protein_coding-promoter-TSS (YLR401C)	-74	YLR402W	YLR402W	YLR402W			YLR402W			protein_coding
Interval_1090	XIV	104210	104937	+	0	NA	promoter-TSS (YNL284C)	protein_coding-promoter-TSS (YNL284C)	-232	tT(AGU)N1	tT(AGU)N1	tT(AGU)N1			tT(AGU)N1			tRNA
Interval_1098	XIV	187415	188029	+	0	NA	promoter-TSS (YNL243W)	protein_coding-promoter-TSS (YNL243W)	-226	YNL244C	YNL244C	YNL244C			SUI1			protein_coding
Interval_54	II	235749	236563	+	0	NA	promoter-TSS (YBL002W)	protein_coding-promoter-TSS (YBL002W)	-336	YBL002W	YBL002W	YBL002W			HTB2			protein_coding
Interval_551	VII	422884	423712	+	0	NA	promoter-TSS (YGL039W)	protein_coding-promoter-TSS (YGL039W)	206	tL(CAA)G2	tL(CAA)G2	tL(CAA)G2			SUP54			tRNA
Interval_155	III	240506	240705	+	0	NA	promoter-TSS (YCR071C)	protein_coding-promoter-TSS (YCR071C)	-62	YCR071C	YCR071C	YCR071C			IMG2			protein_coding
Interval_907	XII	489374	491014	+	0	NA	promoter-TSS (YLR162W-A)	protein_coding-promoter-TSS (YLR162W-A)	-212	YLR162W-A	YLR162W-A	YLR162W-A			RRT15			protein_coding
Interval_1189	XV	315923	316700	+	0	NA	promoter-TSS (YOL004W)	protein_coding-promoter-TSS (YOL004W)	-136	YOL005C	YOL005C	YOL005C			RPB11			protein_coding
Interval_21	I	182276	182670	+	0	NA	TTS (tS(AGA)A)	tRNA-TTS (tS(AGA)A)	130	tS(AGA)A	tS(AGA)A	tS(AGA)A			tS(AGA)A			tRNA
Interval_211	IV	428768	428967	+	0	NA	promoter-TSS (YDL013W)	protein_coding-promoter-TSS (YDL013W)	-200	YDL013W	YDL013W	YDL013W			SLX5			protein_coding
Interval_1242	XV	891708	892016	+	0	NA	promoter-TSS (YOR306C)	protein_coding-promoter-TSS (YOR306C)	-430	YOR306C	YOR306C	YOR306C			MCH5			protein_coding
Interval_666	VIII	292828	294009	+	0	NA	promoter-TSS (YHR094C)	protein_coding-promoter-TSS (YHR094C)	475	YHR095W	YHR095W	YHR095W			YHR095W			protein_coding
Interval_385	V	6118	6831	+	0	NA	promoter-TSS (YEL075C)	protein_coding-promoter-TSS (YEL075C)	348	YEL074W	YEL074W	YEL074W			YEL074W			protein_coding
Interval_467	V	558940	559349	+	0	NA	promoter-TSS (YER184C)	protein_coding-promoter-TSS (YER184C)	-310	YER185W	YER185W	YER185W			PUG1			protein_coding
Interval_330	IX	28240	28677	+	0	NA	promoter-TSS (YIL167W)	pseudogene-promoter-TSS (YIL167W)	-574	YIL168W	YIL168W	YIL168W			YIL168W			pseudogene
Interval_255	IV	811759	812151	+	0	NA	promoter-TSS (YDR173C)	protein_coding-promoter-TSS (YDR173C)	-155	YDR174W	YDR174W	YDR174W			HMO1			protein_coding
Interval_992	XIII	169839	170382	+	0	NA	promoter-TSS (YML052W)	protein_coding-promoter-TSS (YML052W)	-292	YML052W	YML052W	YML052W			SUR7			protein_coding
Interval_986	XIII	119157	119576	+	0	NA	promoter-TSS (YML075C)	protein_coding-promoter-TSS (YML075C)	-468	YML075C	YML075C	YML075C			HMG1			protein_coding
Interval_921	XII	592492	592703	+	0	NA	promoter-TSS (YLR227C)	protein_coding-promoter-TSS (YLR227C)	22	tL(UAG)L1	tL(UAG)L1	tL(UAG)L1			tL(UAG)L1			tRNA
Interval_719	X	204724	205211	+	0	NA	promoter-TSS (YJL112W)	protein_coding-promoter-TSS (YJL112W)	232	tD(GUC)J1	tD(GUC)J1	tD(GUC)J1			tD(GUC)J1			tRNA
Interval_1047	XIII	637105	637420	+	0	NA	promoter-TSS (YMR188C)	protein_coding-promoter-TSS (YMR188C)	-238	YMR189W	YMR189W	YMR189W			GCV2			protein_coding
Interval_190	IV	227000	227436	+	0	NA	promoter-TSS (YDL131W)	protein_coding-promoter-TSS (YDL131W)	-175	YDL131W	YDL131W	YDL131W			LYS21			protein_coding
Interval_1013	XIII	302757	303164	+	0	NA	promoter-TSS (YMR015C)	protein_coding-promoter-TSS (YMR015C)	-475	YMR015C	YMR015C	YMR015C			ERG5			protein_coding
Interval_308	IV	1384749	1386092	+	0	NA	promoter-TSS (YDR462W)	protein_coding-promoter-TSS (YDR462W)	244	YDR461W	YDR461W	YDR461W			MFA1			protein_coding
Interval_381	IX	415014	416130	+	0	NA	promoter-TSS (YIR031C)	protein_coding-promoter-TSS (YIR031C)	45	YIR032C	YIR032C	YIR032C			DAL3			protein_coding
Interval_363	IX	273776	274089	+	0	NA	promoter-TSS (YIL044C)	protein_coding-promoter-TSS (YIL044C)	-86	YIL044C	YIL044C	YIL044C			AGE2			protein_coding
Interval_50	II	201909	203570	+	0	NA	promoter-TSS (YBL011W)	protein_coding-promoter-TSS (YBL011W)	683	YBL013W	YBL013W	YBL013W			FMT1			protein_coding
Interval_398	V	84814	85656	+	0	NA	promoter-TSS (YEL033W)	protein_coding-promoter-TSS (YEL033W)	310	YEL035C	YEL035C	YEL035C			UTR5			protein_coding
Interval_383	IX	427298	427686	+	0	NA	Intergenic	Intergenic	-2979	YIR038C	YIR038C	YIR038C			GTT1			protein_coding
Interval_682	VIII	487976	489075	+	0	NA	promoter-TSS (YHR193C)	protein_coding-promoter-TSS (YHR193C)	-132	YHR194W	YHR194W	YHR194W			MDM31			protein_coding
Interval_422	V	268376	269062	+	0	NA	promoter-TSS (YER056C)	protein_coding-promoter-TSS (YER056C)	-606	YER056C	YER056C	YER056C			FCY2			protein_coding
Interval_566	VII	555251	555707	+	0	NA	promoter-TSS (YGR033C)	protein_coding-promoter-TSS (YGR033C)	-333	YGR034W	YGR034W	YGR034W			RPL26B			protein_coding
Interval_276	IV	1050333	1050811	+	0	NA	exon (YDR294C, exon 1 of 1)	protein_coding-exon (YDR294C, exon 1 of 1)	-1180	YDR293C	YDR293C	YDR293C			SSD1			protein_coding
Interval_118	II	760901	761240	+	0	NA	promoter-TSS (YBR277C)	protein_coding-promoter-TSS (YBR277C)	-187	YBR279W	YBR279W	YBR279W			PAF1			protein_coding
Interval_1256	XV	1042903	1043690	+	0	NA	promoter-TSS (YOR375C)	protein_coding-promoter-TSS (YOR375C)	105	YOR376W	YOR376W	YOR376W			YOR376W			protein_coding
