PeakID (cmd=annotatePeaks.pl consensus_peaks.bed genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Interval_304	IV	521435	521732	+	0	NA	promoter-TSS (YDR034C-A)	protein_coding-promoter-TSS (YDR034C-A)	-233	YDR035W	YDR035W	YDR035W			ARO3			protein_coding
Interval_1701	XV	721583	721755	+	0	NA	promoter-TSS (YOR201C)	protein_coding-promoter-TSS (YOR201C)	39	YOR201C	YOR201C	YOR201C			MRM1			protein_coding
Interval_223	IV	56713	56965	+	0	NA	promoter-TSS (YDL224C)	protein_coding-promoter-TSS (YDL224C)	-493	YDL224C	YDL224C	YDL224C			WHI4			protein_coding
Interval_1757	XVI	22107	22854	+	0	NA	promoter-TSS (YPL274W)	protein_coding-promoter-TSS (YPL274W)	-458	YPL274W	YPL274W	YPL274W			SAM3			protein_coding
Interval_465	IV	1494033	1494247	+	0	NA	promoter-TSS (YDR528W)	protein_coding-promoter-TSS (YDR528W)	-446	YDR528W	YDR528W	YDR528W			HLR1			protein_coding
Interval_657	VI	81942	82504	+	0	NA	promoter-TSS (YFL026W)	protein_coding-promoter-TSS (YFL026W)	-311	YFL027C	YFL027C	YFL027C			GYP8			protein_coding
Interval_13	I	72561	73095	+	0	NA	TTS (YAL037C-A)	protein_coding-TTS (YAL037C-A)	472	YAL037C-B	YAL037C-B	YAL037C-B			YAL037C-B			protein_coding
Interval_959	X	82392	83966	+	0	NA	promoter-TSS (YJL183W)	protein_coding-promoter-TSS (YJL183W)	-203	YJL185C	YJL185C	YJL185C			ATG36			protein_coding
Interval_1750	XV	1050663	1050999	+	0	NA	promoter-TSS (YOR380W)	protein_coding-promoter-TSS (YOR380W)	233	YOR379C	YOR379C	YOR379C			YOR379C			protein_coding
Interval_1725	XV	901219	901656	+	0	NA	promoter-TSS (YOR312C)	protein_coding-promoter-TSS (YOR312C)	-243	YOR312C	YOR312C	YOR312C			RPL20B			protein_coding
Interval_1638	XV	312556	312875	+	0	NA	promoter-TSS (YOL007C)	protein_coding-promoter-TSS (YOL007C)	-348	YOL007C	YOL007C	YOL007C			CSI2			protein_coding
Interval_1142	XI	451227	452130	+	0	NA	promoter-TSS (YKR006C)	protein_coding-promoter-TSS (YKR006C)	244	YKR007W	YKR007W	YKR007W			MEH1			protein_coding
Interval_1751	XV	1059045	1059483	+	0	NA	promoter-TSS (YOR382W)	protein_coding-promoter-TSS (YOR382W)	-267	YOR382W	YOR382W	YOR382W			FIT2			protein_coding
Interval_991	X	278259	278982	+	0	NA	promoter-TSS (YJL083W)	protein_coding-promoter-TSS (YJL083W)	-221	YJL083W	YJL083W	YJL083W			TAX4			protein_coding
Interval_1115	XI	277956	278964	+	0	NA	promoter-TSS (YKL085W)	protein_coding-promoter-TSS (YKL085W)	179	YKL086W	YKL086W	YKL086W			SRX1			protein_coding
Interval_1445	XIII	797908	798374	+	0	NA	promoter-TSS (YMR265C)	protein_coding-promoter-TSS (YMR265C)	-216	YMR265C	YMR265C	YMR265C			YMR265C			protein_coding
Interval_1464	XIII	902666	902860	+	0	NA	promoter-TSS (YMR315W)	protein_coding-promoter-TSS (YMR315W)	-37	YMR315W	YMR315W	YMR315W			YMR315W			protein_coding
Interval_927	VIII	417383	417600	+	0	NA	promoter-TSS (YHR158C)	protein_coding-promoter-TSS (YHR158C)	-58	YHR159W	YHR159W	YHR159W			TDA11			protein_coding
Interval_1469	XIV	6559	7336	+	0	NA	promoter-TSS (YNL337W)	protein_coding-promoter-TSS (YNL337W)	-218	YNL337W	YNL337W	YNL337W			YNL337W			protein_coding
Interval_1339	XIII	124167	124596	+	0	NA	promoter-TSS (YML073C)	protein_coding-promoter-TSS (YML073C)	-209	YML073C	YML073C	YML073C			RPL6A			protein_coding
Interval_1678	XV	579451	580095	+	0	NA	promoter-TSS (YOR136W)	protein_coding-promoter-TSS (YOR136W)	-477	YOR136W	YOR136W	YOR136W			IDH2			protein_coding
Interval_1370	XIII	306051	307019	+	0	NA	promoter-TSS (YMR016C)	protein_coding-promoter-TSS (YMR016C)	-942	YMR016C	YMR016C	YMR016C			SOK2			protein_coding
Interval_1892	XVI	874719	875107	+	0	NA	promoter-TSS (YPR165W)	protein_coding-promoter-TSS (YPR165W)	-455	YPR165W	YPR165W	YPR165W			RHO1			protein_coding
Interval_1531	XIV	417562	417842	+	0	NA	promoter-TSS (YNL111C)	protein_coding-promoter-TSS (YNL111C)	-400	YNL111C	YNL111C	YNL111C			CYB5			protein_coding
Interval_287	IV	434149	434402	+	0	NA	promoter-TSS (tT(AGU)D)	tRNA-promoter-TSS (tT(AGU)D)	61	tT(AGU)D	tT(AGU)D	tT(AGU)D			tT(AGU)D			tRNA
Interval_1205	XII	239110	239428	+	0	NA	promoter-TSS (YLR046C)	protein_coding-promoter-TSS (YLR046C)	-456	YLR046C	YLR046C	YLR046C			YLR046C			protein_coding
Interval_1607	XV	79852	80278	+	0	NA	promoter-TSS (YOL127W)	protein_coding-promoter-TSS (YOL127W)	-283	YOL127W	YOL127W	YOL127W			RPL25			protein_coding
Interval_826	VII	882483	884478	+	0	NA	exon (YGR192C, exon 1 of 1)	protein_coding-exon (YGR192C, exon 1 of 1)	330	YGR192C	YGR192C	YGR192C			TDH3			protein_coding
Interval_97	II	375798	376340	+	0	NA	promoter-TSS (YBR068C)	protein_coding-promoter-TSS (YBR068C)	-379	YBR068C	YBR068C	YBR068C			BAP2			protein_coding
Interval_121	II	501159	501800	+	0	NA	promoter-TSS (YBR132C)	protein_coding-promoter-TSS (YBR132C)	-37	YBR132C	YBR132C	YBR132C			AGP2			protein_coding
Interval_1692	XV	663478	663919	+	0	NA	TTS (YOR176W)	protein_coding-TTS (YOR176W)	187	tV(AAC)O	tV(AAC)O	tV(AAC)O			tV(AAC)O			tRNA
Interval_315	IV	573817	574016	+	0	NA	promoter-TSS (YDR061W)	protein_coding-promoter-TSS (YDR061W)	-248	YDR061W	YDR061W	YDR061W			YDR061W			protein_coding
Interval_1036	X	567339	567572	+	0	NA	promoter-TSS (YJR067C)	protein_coding-promoter-TSS (YJR067C)	-11	YJR067C	YJR067C	YJR067C			YAE1			protein_coding
Interval_999	X	354144	354489	+	0	NA	promoter-TSS (tY(GUA)J1)	tRNA-promoter-TSS (tY(GUA)J1)	72	tY(GUA)J1	tY(GUA)J1	tY(GUA)J1			SUP7			tRNA
Interval_1806	XVI	309680	310143	+	0	NA	promoter-TSS (YPL126W)	protein_coding-promoter-TSS (YPL126W)	-299	YPL126W	YPL126W	YPL126W			NAN1			protein_coding
Interval_1083	XI	108794	109249	+	0	NA	promoter-TSS (YKL180W)	protein_coding-promoter-TSS (YKL180W)	-248	YKL180W	YKL180W	YKL180W			RPL17A			protein_coding
Interval_296	IV	488500	489419	+	0	NA	promoter-TSS (YDR022C)	protein_coding-promoter-TSS (YDR022C)	-89	tV(UAC)D	tV(UAC)D	tV(UAC)D			tV(UAC)D			tRNA
Interval_349	IV	817758	817979	+	0	NA	promoter-TSS (YDR178W)	protein_coding-promoter-TSS (YDR178W)	-82	YDR178W	YDR178W	YDR178W			SDH4			protein_coding
Interval_266	IV	304855	305054	+	0	NA	promoter-TSS (YDL084W)	protein_coding-promoter-TSS (YDL084W)	-283	YDL084W	YDL084W	YDL084W			SUB2			protein_coding
Interval_1866	XVI	719443	719714	+	0	NA	promoter-TSS (snR41)	snoRNA-promoter-TSS (snR41)	-336	snR41	snR41	snR41			snR41			snoRNA
Interval_46	II	87725	88128	+	0	NA	promoter-TSS (YBL074C)	protein_coding-promoter-TSS (YBL074C)	-137	YBL074C	YBL074C	YBL074C			AAR2			protein_coding
Interval_548	V	23569	23768	+	0	NA	promoter-TSS (YEL069C)	protein_coding-promoter-TSS (YEL069C)	-437	YEL069C	YEL069C	YEL069C			HXT13			protein_coding
Interval_836	VII	942328	942531	+	0	NA	promoter-TSS (YGR223C)	protein_coding-promoter-TSS (YGR223C)	-214	YGR223C	YGR223C	YGR223C			HSV2			protein_coding
Interval_438	IV	1330700	1331100	+	0	NA	promoter-TSS (YDR434W)	protein_coding-promoter-TSS (YDR434W)	-337	YDR434W	YDR434W	YDR434W			GPI17			protein_coding
Interval_1518	XIV	337903	338412	+	0	NA	TTS (YNL159C)	protein_coding-TTS (YNL159C)	1190	YNL159C	YNL159C	YNL159C			ASI2			protein_coding
Interval_647	VI	16593	16853	+	0	NA	promoter-TSS (YFL055W)	protein_coding-promoter-TSS (YFL055W)	-281	YFL055W	YFL055W	YFL055W			AGP3			protein_coding
Interval_667	VI	157840	158078	+	0	NA	promoter-TSS (tF(GAA)F)	tRNA-promoter-TSS (tF(GAA)F)	48	tF(GAA)F	tF(GAA)F	tF(GAA)F			tF(GAA)F			tRNA
Interval_1251	XII	576391	576691	+	0	NA	promoter-TSS (YLR220W)	protein_coding-promoter-TSS (YLR220W)	-284	YLR220W	YLR220W	YLR220W			CCC1			protein_coding
Interval_735	VII	319711	320011	+	0	NA	promoter-TSS (tH(GUG)G2)	tRNA-promoter-TSS (tH(GUG)G2)	80	tH(GUG)G2	tH(GUG)G2	tH(GUG)G2			tH(GUG)G2			tRNA
Interval_208	III	262693	263052	+	0	NA	promoter-TSS (YCR084C)	protein_coding-promoter-TSS (YCR084C)	-44	YCR085W	YCR085W	YCR085W			YCR085W			protein_coding
Interval_860	VIII	4885	5498	+	0	NA	promoter-TSS (YHL049C)	protein_coding-promoter-TSS (YHL049C)	606	YHL048C-A	YHL048C-A	YHL048C-A			YHL048C-A			protein_coding
Interval_1804	XVI	302779	303028	+	0	NA	promoter-TSS (YPL131W)	protein_coding-promoter-TSS (YPL131W)	-218	YPL131W	YPL131W	YPL131W			RPL5			protein_coding
Interval_1681	XV	592605	592918	+	0	NA	promoter-TSS (YOR141C)	protein_coding-promoter-TSS (YOR141C)	-174	YOR141C	YOR141C	YOR141C			ARP8			protein_coding
Interval_1340	XIII	131640	131939	+	0	NA	promoter-TSS (YML071C)	protein_coding-promoter-TSS (YML071C)	107	tR(UCU)M2	tR(UCU)M2	tR(UCU)M2			tR(UCU)M2			tRNA
Interval_1400	XIII	480471	480917	+	0	NA	promoter-TSS (YMR106C)	protein_coding-promoter-TSS (YMR106C)	-1	tK(CUU)M	tK(CUU)M	tK(CUU)M			tK(CUU)M			tRNA
Interval_1008	X	398102	398511	+	0	NA	promoter-TSS (YJL023C)	protein_coding-promoter-TSS (YJL023C)	92	YJL023C	YJL023C	YJL023C			PET130			protein_coding
Interval_881	VIII	134108	134346	+	0	NA	promoter-TSS (YHR015W)	protein_coding-promoter-TSS (YHR015W)	-94	tQ(UUG)H	tQ(UUG)H	tQ(UUG)H			tQ(UUG)H			tRNA
Interval_1128	XI	368962	369722	+	0	NA	promoter-TSS (YKL035W)	protein_coding-promoter-TSS (YKL035W)	-23	YKL037W	YKL037W	YKL037W			AIM26			protein_coding
Interval_288	IV	437737	438214	+	0	NA	promoter-TSS (YDL007W)	protein_coding-promoter-TSS (YDL007W)	-72	YDL007W	YDL007W	YDL007W			RPT2			protein_coding
Interval_600	V	294998	295734	+	0	NA	promoter-TSS (YER069W)	protein_coding-promoter-TSS (YER069W)	-44	YER069W	YER069W	YER069W			ARG5,6			protein_coding
Interval_986	X	246252	246612	+	0	NA	promoter-TSS (YJL095W)	protein_coding-promoter-TSS (YJL095W)	-58	YJL096W	YJL096W	YJL096W			MRPL49			protein_coding
Interval_1899	XVI	920899	921539	+	0	NA	promoter-TSS (YPR192W)	protein_coding-promoter-TSS (YPR192W)	-641	YPR192W	YPR192W	YPR192W			AQY1			protein_coding
Interval_1636	XV	301031	301323	+	0	NA	promoter-TSS (tP(UGG)O1)	tRNA-promoter-TSS (tP(UGG)O1)	80	tP(UGG)O1	tP(UGG)O1	tP(UGG)O1			tP(UGG)O1			tRNA
Interval_1392	XIII	433367	434644	+	0	NA	promoter-TSS (YMR083W)	protein_coding-promoter-TSS (YMR083W)	-783	YMR083W	YMR083W	YMR083W			ADH3			protein_coding
Interval_889	VIII	177173	177372	+	0	NA	promoter-TSS (YHR035W)	protein_coding-promoter-TSS (YHR035W)	727	YHR034C	YHR034C	YHR034C			PIH1			protein_coding
Interval_1087	XI	127048	127400	+	0	NA	promoter-TSS (YKL171W)	protein_coding-promoter-TSS (YKL171W)	-251	YKL171W	YKL171W	YKL171W			NNK1			protein_coding
Interval_948	VIII	548703	549412	+	0	NA	exon (YHR214C-B, exon 1 of 2)	protein_coding-exon (YHR214C-B, exon 1 of 2)	289	YHR214C-C	YHR214C-C	YHR214C-C			YHR214C-C			protein_coding
Interval_1136	XI	408147	408600	+	0	NA	promoter-TSS (YKL015W)	protein_coding-promoter-TSS (YKL015W)	-171	YKL015W	YKL015W	YKL015W			PUT3			protein_coding
Interval_1381	XIII	361674	363284	+	0	NA	promoter-TSS (YMR046W-A)	protein_coding-promoter-TSS (YMR046W-A)	148	YMR045C	YMR045C	YMR045C			YMR045C			protein_coding
Interval_1194	XII	147699	147898	+	0	NA	promoter-TSS (YLL001W)	protein_coding-promoter-TSS (YLL001W)	-92	YLL001W	YLL001W	YLL001W			DNM1			protein_coding
Interval_1560	XIV	569300	570145	+	0	NA	promoter-TSS (YNL034W)	protein_coding-promoter-TSS (YNL034W)	-31	YNL035C	YNL035C	YNL035C			YNL035C			protein_coding
Interval_1118	XI	299114	299318	+	0	NA	promoter-TSS (YKL072W)	protein_coding-promoter-TSS (YKL072W)	-366	YKL072W	YKL072W	YKL072W			STB6			protein_coding
Interval_956	X	73519	74038	+	0	NA	promoter-TSS (YJL191W)	protein_coding-promoter-TSS (YJL191W)	-9	YJL191W	YJL191W	YJL191W			RPS14B			protein_coding
Interval_1532	XIV	418508	418739	+	0	NA	promoter-TSS (YNL109W)	protein_coding-promoter-TSS (YNL109W)	-135	YNL110C	YNL110C	YNL110C			NOP15			protein_coding
Interval_362	IV	916161	916375	+	0	NA	promoter-TSS (YDR226W)	protein_coding-promoter-TSS (YDR226W)	-218	YDR226W	YDR226W	YDR226W			ADK1			protein_coding
Interval_1192	XII	124942	125378	+	0	NA	promoter-TSS (YLL012W)	protein_coding-promoter-TSS (YLL012W)	-374	YLL012W	YLL012W	YLL012W			YEH1			protein_coding
Interval_868	VIII	54368	56379	+	0	NA	exon (YHL025W, exon 1 of 1)	protein_coding-exon (YHL025W, exon 1 of 1)	522	YHL025W	YHL025W	YHL025W			SNF6			protein_coding
Interval_1145	XI	476385	476568	+	0	NA	promoter-TSS (YKR018C)	protein_coding-promoter-TSS (YKR018C)	-576	YKR018C	YKR018C	YKR018C			YKR018C			protein_coding
Interval_319	IV	593227	593828	+	0	NA	promoter-TSS (YDR074W)	protein_coding-promoter-TSS (YDR074W)	-366	YDR074W	YDR074W	YDR074W			TPS2			protein_coding
Interval_264	IV	296227	296611	+	0	NA	promoter-TSS (YDL089W)	protein_coding-promoter-TSS (YDL089W)	-90	YDL090C	YDL090C	YDL090C			RAM1			protein_coding
Interval_891	VIII	187804	188074	+	0	NA	promoter-TSS (YHR039C-A)	protein_coding-promoter-TSS (YHR039C-A)	15	YHR040W	YHR040W	YHR040W			BCD1			protein_coding
Interval_861	VIII	10727	11131	+	0	NA	promoter-TSS (YHL047C)	protein_coding-promoter-TSS (YHL047C)	-716	YHL047C	YHL047C	YHL047C			ARN2			protein_coding
Interval_934	VIII	461299	462423	+	0	NA	promoter-TSS (YHR179W)	protein_coding-promoter-TSS (YHR179W)	-641	YHR179W	YHR179W	YHR179W			OYE2			protein_coding
Interval_1112	XI	247835	248552	+	0	NA	promoter-TSS (YKL101W)	protein_coding-promoter-TSS (YKL101W)	174	YKL102C	YKL102C	YKL102C			YKL102C			protein_coding
Interval_569	V	140462	141728	+	0	NA	promoter-TSS (YEL007W)	protein_coding-promoter-TSS (YEL007W)	-277	YEL008C-A	YEL008C-A	YEL008C-A			YEL008C-A			protein_coding
Interval_974	X	173156	173546	+	0	NA	promoter-TSS (YJL130C)	protein_coding-promoter-TSS (YJL130C)	-984	YJL130C	YJL130C	YJL130C			URA2			protein_coding
Interval_1287	XII	808886	809572	+	0	NA	promoter-TSS (YLR342W)	protein_coding-promoter-TSS (YLR342W)	-768	YLR342W	YLR342W	YLR342W			FKS1			protein_coding
Interval_595	V	279087	279592	+	0	NA	TTS (YER062C)	protein_coding-TTS (YER062C)	287	YER061C	YER061C	YER061C			CEM1			protein_coding
Interval_1286	XII	805228	805697	+	0	NA	promoter-TSS (YLR337C)	protein_coding-promoter-TSS (YLR337C)	-356	YLR337C	YLR337C	YLR337C			VRP1			protein_coding
Interval_1753	XV	1064338	1065012	+	0	NA	promoter-TSS (YOR385W)	protein_coding-promoter-TSS (YOR385W)	-368	YOR385W	YOR385W	YOR385W			YOR385W			protein_coding
Interval_486	IX	122225	122443	+	0	NA	promoter-TSS (YIL125W)	protein_coding-promoter-TSS (YIL125W)	-355	YIL125W	YIL125W	YIL125W			KGD1			protein_coding
Interval_160	II	760792	761247	+	0	NA	promoter-TSS (YBR276C)	protein_coding-promoter-TSS (YBR276C)	-238	YBR279W	YBR279W	YBR279W			PAF1			protein_coding
Interval_876	VIII	113204	113384	+	0	NA	promoter-TSS (YHR004C)	protein_coding-promoter-TSS (YHR004C)	-200	YHR004C	YHR004C	YHR004C			NEM1			protein_coding
Interval_365	IV	930389	930910	+	0	NA	promoter-TSS (YDR233C)	protein_coding-promoter-TSS (YDR233C)	-292	YDR233C	YDR233C	YDR233C			RTN1			protein_coding
Interval_1018	X	438459	438966	+	0	NA	promoter-TSS (YJR002W)	protein_coding-promoter-TSS (YJR002W)	-153	YJR002W	YJR002W	YJR002W			MPP10			protein_coding
Interval_662	VI	109939	110138	+	0	NA	promoter-TSS (YFL012W)	protein_coding-promoter-TSS (YFL012W)	-108	YFL013C	YFL013C	YFL013C			IES1			protein_coding
Interval_1108	XI	216684	217255	+	0	NA	promoter-TSS (YKL120W)	protein_coding-promoter-TSS (YKL120W)	-375	YKL120W	YKL120W	YKL120W			OAC1			protein_coding
Interval_1163	XI	589455	590303	+	0	NA	promoter-TSS (YKR079C)	protein_coding-promoter-TSS (YKR079C)	-516	YKR080W	YKR080W	YKR080W			MTD1			protein_coding
Interval_228	IV	76754	77438	+	0	NA	promoter-TSS (YDL214C)	protein_coding-promoter-TSS (YDL214C)	-551	YDL214C	YDL214C	YDL214C			PRR2			protein_coding
Interval_593	V	268379	268963	+	0	NA	promoter-TSS (YER056C)	protein_coding-promoter-TSS (YER056C)	-558	YER056C	YER056C	YER056C			FCY2			protein_coding
Interval_793	VII	702692	703225	+	0	NA	promoter-TSS (YGR108W)	protein_coding-promoter-TSS (YGR108W)	291	YGR107W	YGR107W	YGR107W			YGR107W			protein_coding
Interval_1533	XIV	426913	427679	+	0	NA	promoter-TSS (YNL103W)	protein_coding-promoter-TSS (YNL103W)	-439	YNL103W	YNL103W	YNL103W			MET4			protein_coding
Interval_537	IX	415697	416135	+	0	NA	promoter-TSS (YIR032C)	protein_coding-promoter-TSS (YIR032C)	-208	YIR033W	YIR033W	YIR033W			MGA2			protein_coding
Interval_683	VI	255309	256489	+	0	NA	promoter-TSS (YFR053C)	protein_coding-promoter-TSS (YFR053C)	-850	YFR053C	YFR053C	YFR053C			HXK1			protein_coding
Interval_1881	XVI	792332	792599	+	0	NA	promoter-TSS (YPR128C)	protein_coding-promoter-TSS (YPR128C)	-222	YPR129W	YPR129W	YPR129W			SCD6			protein_coding
Interval_1595	XV	27501	28109	+	0	NA	TTS (YOL155C)	protein_coding-TTS (YOL155C)	721	YOL155W-A	YOL155W-A	YOL155W-A			YOL155W-A			protein_coding
Interval_692	VII	35198	35404	+	0	NA	promoter-TSS (YGL248W)	protein_coding-promoter-TSS (YGL248W)	-352	YGL248W	YGL248W	YGL248W			PDE1			protein_coding
Interval_307	IV	541793	542332	+	0	NA	promoter-TSS (YDR042C)	protein_coding-promoter-TSS (YDR042C)	-362	snR47	snR47	snR47			snR47			snoRNA
Interval_1485	XIV	96105	96570	+	0	NA	promoter-TSS (tG(UCC)N)	tRNA-promoter-TSS (tG(UCC)N)	-25	tG(UCC)N	tG(UCC)N	tG(UCC)N			SUF6			tRNA
Interval_227	IV	74211	74549	+	0	NA	promoter-TSS (YDL215C)	protein_coding-promoter-TSS (YDL215C)	-462	YDL215C	YDL215C	YDL215C			GDH2			protein_coding
Interval_518	IX	310900	311159	+	0	NA	promoter-TSS (YIL022W)	protein_coding-promoter-TSS (YIL022W)	-136	YIL022W	YIL022W	YIL022W			TIM44			protein_coding
Interval_897	VIII	207319	207518	+	0	NA	promoter-TSS (YHR050W)	protein_coding-promoter-TSS (YHR050W)	112	YHR049C-A	YHR049C-A	YHR049C-A			YHR049C-A			protein_coding
Interval_1028	X	528498	529030	+	0	NA	promoter-TSS (YJR049C)	protein_coding-promoter-TSS (YJR049C)	67	YJR050W	YJR050W	YJR050W			ISY1			protein_coding
Interval_221	IV	48999	49395	+	0	NA	Intergenic	Intergenic	-1166	YDL227C	YDL227C	YDL227C			HO			protein_coding
Interval_864	VIII	25882	26431	+	0	NA	promoter-TSS (YHL036W)	protein_coding-promoter-TSS (YHL036W)	23	YHL037C	YHL037C	YHL037C			YHL037C			protein_coding
Interval_1550	XIV	514930	515338	+	0	NA	promoter-TSS (YNL059C)	protein_coding-promoter-TSS (YNL059C)	-199	YNL059C	YNL059C	YNL059C			ARP5			protein_coding
Interval_1779	XVI	150455	150654	+	0	NA	promoter-TSS (YPL213W)	protein_coding-promoter-TSS (YPL213W)	-60	YPL213W	YPL213W	YPL213W			LEA1			protein_coding
Interval_1181	XII	63710	63951	+	0	NA	promoter-TSS (YLL040C)	protein_coding-promoter-TSS (YLL040C)	-185	YLL040C	YLL040C	YLL040C			VPS13			protein_coding
Interval_1385	XIII	396427	396964	+	0	NA	promoter-TSS (YMR062C)	protein_coding-promoter-TSS (YMR062C)	-316	YMR062C	YMR062C	YMR062C			ARG7			protein_coding
Interval_648	VI	22853	23177	+	0	NA	promoter-TSS (YFL053W)	protein_coding-promoter-TSS (YFL053W)	-228	YFL054C	YFL054C	YFL054C			YFL054C			protein_coding
Interval_835	VII	939050	939884	+	0	NA	promoter-TSS (YGR221C)	protein_coding-promoter-TSS (YGR221C)	205	snR7-S	snR7-S	snR7-S			snR7-S			snRNA
Interval_1767	XVI	88141	88457	+	0	NA	promoter-TSS (YPL243W)	protein_coding-promoter-TSS (YPL243W)	-218	YPL243W	YPL243W	YPL243W			SRP68			protein_coding
Interval_1504	XIV	254126	254646	+	0	NA	promoter-TSS (YNL207W)	protein_coding-promoter-TSS (YNL207W)	-32	YNL208W	YNL208W	YNL208W			YNL208W			protein_coding
Interval_892	VIII	189406	189605	+	0	NA	TTS (YHR040W)	protein_coding-TTS (YHR040W)	359	YHR041C	YHR041C	YHR041C			SRB2			protein_coding
Interval_1206	XII	241726	242182	+	0	NA	promoter-TSS (YLR047C)	protein_coding-promoter-TSS (YLR047C)	-278	YLR048W	YLR048W	YLR048W			RPS0B			protein_coding
Interval_1589	XIV	763099	763955	+	0	NA	promoter-TSS (YNR069C)	protein_coding-promoter-TSS (YNR069C)	-935	YNR069C	YNR069C	YNR069C			BSC5			protein_coding
Interval_583	V	221448	222630	+	0	NA	promoter-TSS (YER033C)	protein_coding-promoter-TSS (YER033C)	193	YER034W	YER034W	YER034W			YER034W			protein_coding
Interval_1180	XII	53867	54954	+	0	NA	promoter-TSS (YLL041C)	protein_coding-promoter-TSS (YLL041C)	-479	YLL041C	YLL041C	YLL041C			SDH2			protein_coding
Interval_423	IV	1251410	1252084	+	0	NA	promoter-TSS (YDR389W)	protein_coding-promoter-TSS (YDR389W)	-790	YDR389W	YDR389W	YDR389W			SAC7			protein_coding
Interval_1104	XI	205332	205535	+	0	NA	promoter-TSS (YKL126W)	protein_coding-promoter-TSS (YKL126W)	-274	YKL126W	YKL126W	YKL126W			YPK1			protein_coding
Interval_867	VIII	50603	50891	+	0	NA	promoter-TSS (YHL027W)	protein_coding-promoter-TSS (YHL027W)	-364	YHL027W	YHL027W	YHL027W			RIM101			protein_coding
Interval_825	VII	878395	878709	+	0	NA	promoter-TSS (YGR189C)	protein_coding-promoter-TSS (YGR189C)	263	tW(CCA)G2	tW(CCA)G2	tW(CCA)G2			tW(CCA)G2			tRNA
Interval_201	III	223323	223812	+	0	NA	promoter-TSS (YCR057C)	protein_coding-promoter-TSS (YCR057C)	-339	YCR057C	YCR057C	YCR057C			PWP2			protein_coding
Interval_1218	XII	368311	368681	+	0	NA	promoter-TSS (YLR108C)	protein_coding-promoter-TSS (YLR108C)	-285	YLR109W	YLR109W	YLR109W			AHP1			protein_coding
Interval_226	IV	70259	70452	+	0	NA	promoter-TSS (YDL216C)	protein_coding-promoter-TSS (YDL216C)	-36	YDL216C	YDL216C	YDL216C			RRI1			protein_coding
Interval_1171	XII	1	304	+	0	NA	promoter-TSS (YLL067W-A)	protein_coding-promoter-TSS (YLL067W-A)	-691	YLL067W-A	YLL067W-A	YLL067W-A			YLL067W-A			protein_coding
Interval_1256	XII	605037	605618	+	0	NA	promoter-TSS (YLR229C)	protein_coding-promoter-TSS (YLR229C)	105	tI(UAU)L	tI(UAU)L	tI(UAU)L			tI(UAU)L			tRNA
Interval_1712	XV	813198	813837	+	0	NA	promoter-TSS (YOR260W)	protein_coding-promoter-TSS (YOR260W)	191	YOR259C	YOR259C	YOR259C			RPT4			protein_coding
Interval_1001	X	360512	361608	+	0	NA	promoter-TSS (YJL042W)	protein_coding-promoter-TSS (YJL042W)	-189	YJL042W	YJL042W	YJL042W			MHP1			protein_coding
Interval_1819	XVI	411570	412180	+	0	NA	promoter-TSS (YPL075W)	protein_coding-promoter-TSS (YPL075W)	-379	YPL075W	YPL075W	YPL075W			GCR1			protein_coding
Interval_1580	XIV	695368	695738	+	0	NA	promoter-TSS (YNR036C)	protein_coding-promoter-TSS (YNR036C)	-42	YNR038W	YNR038W	YNR038W			DBP6			protein_coding
Interval_1462	XIII	897532	897924	+	0	NA	promoter-TSS (YMR311C)	protein_coding-promoter-TSS (YMR311C)	-125	YMR311C	YMR311C	YMR311C			GLC8			protein_coding
Interval_979	X	195301	196148	+	0	NA	promoter-TSS (YJL115W)	protein_coding-promoter-TSS (YJL115W)	-563	YJL115W	YJL115W	YJL115W			ASF1			protein_coding
Interval_186	III	131708	132004	+	0	NA	promoter-TSS (YCR009C)	protein_coding-promoter-TSS (YCR009C)	-314	YCR009C	YCR009C	YCR009C			RVS161			protein_coding
Interval_530	IX	378227	378579	+	0	NA	promoter-TSS (YIR011C)	protein_coding-promoter-TSS (YIR011C)	-83	YIR012W	YIR012W	YIR012W			SQT1			protein_coding
Interval_1525	XIV	373446	375183	+	0	NA	promoter-TSS (YNL134C)	protein_coding-promoter-TSS (YNL134C)	378	YNL133C	YNL133C	YNL133C			FYV6			protein_coding
Interval_1781	XVI	163677	164056	+	0	NA	promoter-TSS (YPL204W)	protein_coding-promoter-TSS (YPL204W)	-269	YPL206C	YPL206C	YPL206C			PGC1			protein_coding
Interval_763	VII	515924	516716	+	0	NA	promoter-TSS (YGR014W)	protein_coding-promoter-TSS (YGR014W)	-623	YGR014W	YGR014W	YGR014W			MSB2			protein_coding
